image_name,lpips_value
2013-11-08 164524.jpg,0.39829906821250916
2013-11-10 005118.jpg,0.3986625075340271
2013-11-10 064201.jpg,0.3337906301021576
2013-11-10 074323.jpg,0.3512476086616516
2013-11-10 124541.jpg,0.3717491328716278
2013-11-10 193053.jpg,0.4190357029438019
2013-11-10 202752.jpg,0.43594181537628174
2013-11-11 063527.jpg,0.20623546838760376
2013-11-11 085018.jpg,0.5145951509475708
2013-11-11 121046.jpg,0.315895140171051
2013-11-11 220300.jpg,0.3400045931339264
2013-11-12 015420.jpg,0.3620470464229584
2013-11-12 102919.jpg,0.41072651743888855
2013-11-12 165840.jpg,0.4028092324733734
2013-11-13 084301.jpg,0.35961318016052246
2013-11-14 014420.jpg,0.37997809052467346
2013-11-14 070249.jpg,0.2855783700942993
2013-11-14 070451.jpg,0.48597434163093567
2013-11-14 124750.jpg,0.337619423866272
2013-11-14 141102.jpg,0.4759654998779297
2013-11-16 041700.jpg,0.5438981652259827
2013-11-17 090509.jpg,0.3989449739456177
2013-11-17 145420.jpg,0.31266865134239197
2013-11-17 164010.jpg,0.6204431653022766
2013-11-17 173609.jpg,0.30413931608200073
2013-11-17 180826.jpg,0.38248538970947266
2013-11-17 235845.jpg,0.6005908250808716
2013-11-18 024231.jpg,0.487557053565979
2013-11-18 062304.jpg,0.34768831729888916
2013-11-18 065836.jpg,0.2549876570701599
2013-11-18 085205.jpg,0.3892973065376282
2013-11-18 114645.jpg,0.3477783799171448
2013-11-19 005804.jpg,0.38368597626686096
2013-11-19 021117.jpg,0.30060774087905884
2013-11-19 050131.jpg,0.3807050585746765
2013-11-19 224707.jpg,0.49083131551742554
2013-11-20 112132.jpg,0.20525500178337097
2013-11-20 215323.jpg,0.3219662308692932
2013-11-20 232337.jpg,0.31103312969207764
2013-11-21 014741.jpg,0.35735630989074707
2013-11-21 055632.jpg,0.4172120988368988
2013-11-21 164908.jpg,0.497970312833786
2013-11-21 174444.jpg,0.36718758940696716
2013-11-22 141235.jpg,0.42068150639533997
2013-11-22 141550.jpg,0.3578502833843231
2013-11-23 021920.jpg,0.351001113653183
2013-11-23 130315.jpg,0.34108608961105347
2013-11-25 014217.jpg,0.33911460638046265
2013-11-25 090636.jpg,0.35525646805763245
2013-11-25 104618.jpg,0.4357123374938965
2013-11-25 161150.jpg,0.4492412507534027
2013-11-25 202830.jpg,0.3991966247558594
2013-11-26 001603.jpg,0.5659694075584412
2013-11-26 110005.jpg,0.4259312152862549
2013-11-26 220045.jpg,0.455157071352005
2013-11-27 082333.jpg,0.5585002899169922
2013-11-27 100015.jpg,0.46774864196777344
2013-11-28 024101.jpg,0.4709271192550659
2013-11-29 030800.jpg,0.2553965449333191
2013-11-29 082415.jpg,0.3591776490211487
2013-11-29 100107.jpg,0.2259548008441925
2013-11-29 210008.jpg,0.39227092266082764
2013-11-30 011443.jpg,0.3253864347934723
2013-11-30 100205.jpg,0.36787495017051697
2013-11-30 111752.jpg,0.32511937618255615
2013-11-30 170933.jpg,0.3817998766899109
2013-11-30 233513.jpg,0.4045335352420807
2013-12-01 015408.jpg,0.2709909975528717
2013-12-01 082737.jpg,0.33041226863861084
2013-12-01 142551.jpg,0.40690335631370544
2013-12-02 112622.jpg,0.5619366765022278
2013-12-03 034949.jpg,0.42794281244277954
2013-12-03 213550.jpg,0.3050388693809509
2013-12-04 150728.jpg,0.30082032084465027
2013-12-06 230051.jpg,0.28604432940483093
2013-12-07 011810.jpg,0.25582075119018555
2013-12-07 051407.jpg,0.3780672252178192
2013-12-07 192426.jpg,0.4481953978538513
2013-12-08 034602.jpg,0.29600173234939575
2013-12-08 120838.jpg,0.3722476363182068
2013-12-08 161049.jpg,0.43457528948783875
2013-12-08 171607.jpg,0.39862000942230225
2013-12-08 200852.jpg,0.24840477108955383
2013-12-09 011214.jpg,0.44644895195961
2013-12-09 062548.jpg,0.3280320167541504
2013-12-09 173148.jpg,0.4647619128227234
2013-12-09 175801.jpg,0.44926023483276367
2013-12-10 015703.jpg,0.3618236482143402
2013-12-10 104247.jpg,0.3836609125137329
2013-12-10 113240.jpg,0.4956985414028168
2013-12-10 194014.jpg,0.32811009883880615
2013-12-11 100220.jpg,0.29926300048828125
2013-12-11 135628.jpg,0.27911093831062317
2013-12-11 145220.jpg,0.4251079559326172
2013-12-12 033204.jpg,0.445473313331604
2013-12-13 020501.jpg,0.30941927433013916
2013-12-15 060802.jpg,0.35113945603370667
2013-12-15 070330.jpg,0.470924437046051
2013-12-15 223606.jpg,0.6347512602806091
2013-12-16 063839.jpg,0.39412111043930054
2013-12-16 110726.jpg,0.2847159802913666
2013-12-16 191405.jpg,0.32044070959091187
2013-12-16 194009.jpg,0.37437915802001953
2013-12-16 200922.jpg,0.328931987285614
2013-12-16 225226.jpg,0.22290419042110443
2013-12-17 100142.jpg,0.35179728269577026
2013-12-17 150832.jpg,0.36804628372192383
2013-12-17 201531.jpg,0.4799997806549072
2013-12-18 102410.jpg,0.25531014800071716
2013-12-18 210324.jpg,0.3125722110271454
2013-12-20 011739.jpg,0.3044150173664093
2013-12-20 012520.jpg,0.3130631148815155
2013-12-20 052033.jpg,0.34233397245407104
2013-12-20 101253.jpg,0.3822309374809265
2013-12-20 224228.jpg,0.2877095639705658
2013-12-21 023934.jpg,0.45031625032424927
2013-12-21 093338.jpg,0.47159168124198914
2013-12-21 095017.jpg,0.5361661314964294
2013-12-21 122526.jpg,0.39350447058677673
2013-12-22 093223.jpg,0.45752522349357605
2013-12-23 124535.jpg,0.3777282238006592
2013-12-23 154515.jpg,0.4963327944278717
2013-12-24 040827.jpg,0.37819966673851013
2013-12-24 220310.jpg,0.4162524938583374
2013-12-25 013316.jpg,0.37485241889953613
2013-12-25 152346.jpg,0.4319549798965454
2013-12-26 154311.jpg,0.3530816435813904
2013-12-26 181046.jpg,0.3314319849014282
2013-12-26 194422.jpg,0.4022735357284546
2013-12-27 151833.jpg,0.41362637281417847
2013-12-28 030311.jpg,0.39384758472442627
2013-12-28 141759.jpg,0.5326100587844849
2013-12-28 152406.jpg,0.32526877522468567
2013-12-28 231734.jpg,0.28308236598968506
2013-12-29 002755.jpg,0.4400580823421478
2013-12-29 143333.jpg,0.39384785294532776
2013-12-29 200730.jpg,0.31585362553596497
2013-12-29 234810.jpg,0.2885552644729614
2013-12-30 032524.jpg,0.4045705497264862
2013-12-30 072337.jpg,0.3370204567909241
2013-12-30 122715.jpg,0.3297326862812042
2013-12-30 215155.jpg,0.3401683568954468
2013-12-31 110255.jpg,0.3218400478363037
2013-12-31 140857.jpg,0.362913578748703
2014-01-01 022726.jpg,0.3987152576446533
2014-01-01 051614.jpg,0.36830657720565796
2014-01-01 193410.jpg,0.380307137966156
