image_name,lpips_value
2013-11-08 164524.jpg,0.33278781175613403
2013-11-10 005118.jpg,0.25866520404815674
2013-11-10 064201.jpg,0.2997336685657501
2013-11-10 074323.jpg,0.28005290031433105
2013-11-10 124541.jpg,0.25991350412368774
2013-11-10 193053.jpg,0.28505539894104004
2013-11-10 202752.jpg,0.3584355115890503
2013-11-11 063527.jpg,0.1787983477115631
2013-11-11 085018.jpg,0.332711398601532
2013-11-11 121046.jpg,0.29858019948005676
2013-11-11 220300.jpg,0.30382269620895386
2013-11-12 015420.jpg,0.3332028388977051
2013-11-12 102919.jpg,0.2966834008693695
2013-11-12 165840.jpg,0.3439561724662781
2013-11-13 084301.jpg,0.29178038239479065
2013-11-14 014420.jpg,0.34721750020980835
2013-11-14 070249.jpg,0.2639888525009155
2013-11-14 070451.jpg,0.3962690830230713
2013-11-14 124750.jpg,0.2905714809894562
2013-11-14 141102.jpg,0.34768909215927124
2013-11-16 041700.jpg,0.4287118911743164
2013-11-17 090509.jpg,0.2845636308193207
2013-11-17 145420.jpg,0.27139684557914734
2013-11-17 164010.jpg,0.3881738781929016
2013-11-17 173609.jpg,0.3035563826560974
2013-11-17 180826.jpg,0.28932392597198486
2013-11-17 235845.jpg,0.4129238724708557
2013-11-18 024231.jpg,0.3401224613189697
2013-11-18 062304.jpg,0.2573067545890808
2013-11-18 065836.jpg,0.2110338807106018
2013-11-18 085205.jpg,0.28085464239120483
2013-11-18 114645.jpg,0.30374380946159363
2013-11-19 005804.jpg,0.3245122730731964
2013-11-19 021117.jpg,0.1742660254240036
2013-11-19 050131.jpg,0.299502432346344
2013-11-19 224707.jpg,0.3681831359863281
2013-11-20 112132.jpg,0.19200439751148224
2013-11-20 215323.jpg,0.3185526728630066
2013-11-20 232337.jpg,0.2740546464920044
2013-11-21 014741.jpg,0.2617641091346741
2013-11-21 055632.jpg,0.2657519280910492
2013-11-21 164908.jpg,0.34054893255233765
2013-11-21 174444.jpg,0.30837976932525635
2013-11-22 141235.jpg,0.28516751527786255
2013-11-22 141550.jpg,0.3101503849029541
2013-11-23 021920.jpg,0.2946823537349701
2013-11-23 130315.jpg,0.23126773536205292
2013-11-25 014217.jpg,0.28868722915649414
2013-11-25 090636.jpg,0.2732199430465698
2013-11-25 104618.jpg,0.3627471923828125
2013-11-25 161150.jpg,0.29203763604164124
2013-11-25 202830.jpg,0.32378053665161133
2013-11-26 001603.jpg,0.37922531366348267
2013-11-26 110005.jpg,0.33405834436416626
2013-11-26 220045.jpg,0.33219948410987854
2013-11-27 082333.jpg,0.40620723366737366
2013-11-27 100015.jpg,0.3486112356185913
2013-11-28 024101.jpg,0.3574167490005493
2013-11-29 030800.jpg,0.26221171021461487
2013-11-29 082415.jpg,0.27480548620224
2013-11-29 100107.jpg,0.17785829305648804
2013-11-29 210008.jpg,0.3892108201980591
2013-11-30 011443.jpg,0.301158607006073
2013-11-30 100205.jpg,0.2943594455718994
2013-11-30 111752.jpg,0.3339619040489197
2013-11-30 170933.jpg,0.3009909689426422
2013-11-30 233513.jpg,0.3066198527812958
2013-12-01 015408.jpg,0.21264934539794922
2013-12-01 082737.jpg,0.2550830841064453
2013-12-01 142551.jpg,0.28394216299057007
2013-12-02 112622.jpg,0.4173278510570526
